FILE,w(Genre),w(Historical),w(Interior),w(Landscape),w(Mythological),w(Portrait),w(Religious),w(StillLife),w(Study),EXPECTED,PREDICTED
rawdata/art/types/train/Religious/26144-37frag2.jpg,0.0000,0.0000,0.0000,0.0000,0.0001,0.0004,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/26146-37frag3.jpg,0.0000,0.0001,0.0002,0.0000,0.0036,0.6236,0.9999,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/26147-37noares.jpg,0.0000,0.0000,0.0001,0.0000,0.0146,0.0000,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/26148-37noflo.jpg,0.0007,0.0000,0.0002,0.0000,0.0000,0.0001,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/26150-37nogr1.jpg,0.0079,0.0000,0.0002,0.0000,0.0000,0.0000,1.0000,0.0297,0.0000,Religious,Religious
rawdata/art/types/train/Religious/26152-37nogr2.jpg,0.0614,0.0000,0.0002,0.0000,0.0000,0.0000,1.0000,0.0017,0.0000,Religious,Religious
rawdata/art/types/train/Religious/26153-37nogr3.jpg,0.0001,0.0001,0.0004,0.0002,0.0019,0.0002,1.0000,0.0000,0.0001,Religious,Religious
rawdata/art/types/train/Religious/26154-37nogr4.jpg,0.0002,0.0000,0.0001,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/26155-37nogr5.jpg,0.0000,0.0001,0.0003,0.0005,0.0042,0.0142,0.9984,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/26156-38sorrow.jpg,0.0001,0.0000,0.0001,0.0000,0.4260,0.0001,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/26157-39dipty.jpg,0.0000,0.0000,0.0000,0.0000,0.0010,0.0074,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/26161-0341virg.jpg,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/26162-0442virg.jpg,0.0000,0.0000,0.0000,0.0000,0.0000,0.0016,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/26164-0685depo.jpg,0.6220,0.0000,0.0001,0.0000,0.0028,0.0015,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/26165-0785stan.jpg,0.0000,0.0001,0.0009,0.0000,0.0003,0.8956,0.9992,0.0000,0.0001,Religious,Religious
rawdata/art/types/train/Religious/26168-08notri3.jpg,0.0000,0.0000,0.0004,0.0000,0.0000,0.0000,1.0000,0.0005,0.0000,Religious,Religious
rawdata/art/types/train/Religious/26171-1bay.jpg,0.0008,0.0001,0.0007,0.0000,0.0007,0.0000,1.0000,0.0001,0.0000,Religious,Religious
rawdata/art/types/train/Religious/26172-1bay1.jpg,0.0000,0.0000,0.0004,0.0000,0.0000,0.0023,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/26174-2bay.jpg,0.0000,0.0000,0.0000,0.0000,0.0062,0.0000,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/26175-4bay1.jpg,0.0000,0.0000,0.0003,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/26176-5bay.jpg,0.0000,0.0000,0.0001,0.0000,0.0008,0.0000,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/26178-annuncia.jpg,0.0031,0.0001,0.0017,0.0028,0.0005,0.0001,0.9994,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/26179-madonna.jpg,0.0000,0.0000,0.0001,0.0000,0.0053,0.0000,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/26180-maesta.jpg,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/26182-maesta1.jpg,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/26183-polypty1.jpg,0.0000,0.0000,0.0001,0.0000,0.0002,0.0000,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/26184-polypty2.jpg,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/26185-polypty3.jpg,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/26187-polypty5.jpg,0.0000,0.0001,0.0003,0.0001,0.0011,0.0002,1.0000,0.0022,0.0000,Religious,Religious
rawdata/art/types/train/Religious/26189-recommen.jpg,0.0000,0.0000,0.0001,0.0000,0.0000,0.0003,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/26191-thomas.jpg,0.0000,0.0000,0.0003,0.0000,0.0000,0.0002,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/26192-virgin.jpg,0.0002,0.0000,0.0000,0.0000,0.0033,0.0001,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/26217-1altar.jpg,0.0000,0.0000,0.0001,0.0000,0.0101,0.0000,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/26218-1altar1.jpg,0.0000,0.0000,0.0000,0.0000,0.0000,0.0184,1.0000,0.0002,0.0000,Religious,Religious
rawdata/art/types/train/Religious/26222-1altar5.jpg,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/26225-1altar6.jpg,0.0005,0.0003,0.0010,0.0060,0.0048,0.0001,0.9994,0.0014,0.0001,Religious,Religious
rawdata/art/types/train/Religious/26227-1altar7.jpg,0.0001,0.0000,0.0001,0.0015,0.0001,0.0000,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/26231-1predel4.jpg,0.0005,0.0001,0.0007,0.0000,0.0079,0.0001,1.0000,0.0020,0.0000,Religious,Religious
rawdata/art/types/train/Religious/26232-1predel5.jpg,0.0001,0.0001,0.0004,0.0003,0.0000,0.0002,1.0000,0.0001,0.0000,Religious,Religious
rawdata/art/types/train/Religious/26244-h_family.jpg,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/26245-holyfami.jpg,0.0006,0.0001,0.0003,0.0000,0.0113,0.2596,0.9963,0.0000,0.0001,Religious,Religious
rawdata/art/types/train/Religious/26256-st_john.jpg,0.0000,0.0000,0.0001,0.0000,0.0001,0.0001,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/26331-hagar.jpg,0.3160,0.0000,0.0001,0.0000,0.0003,0.0000,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/26517-0doniton.jpg,0.0017,0.0001,0.0001,0.0000,0.9863,0.0000,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/26518-1doniton.jpg,0.0000,0.0002,0.0004,0.0000,0.7386,0.0000,0.9998,0.0030,0.0000,Religious,Religious
rawdata/art/types/train/Religious/26519-1donitop.jpg,0.0002,0.0002,0.0006,0.0001,0.5739,0.0000,0.9998,0.0005,0.0001,Religious,Religious
rawdata/art/types/train/Religious/26521-1virgin.jpg,0.0000,0.0000,0.0000,0.0000,0.0112,0.0000,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/26522-2entombm.jpg,0.0000,0.0001,0.0002,0.0000,0.0006,0.0000,1.0000,0.0001,0.0000,Religious,Religious
rawdata/art/types/train/Religious/26525-4paul1.jpg,0.0001,0.0000,0.0001,0.0002,0.1689,0.0000,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/26530-5peter.jpg,0.0002,0.0000,0.0000,0.0004,0.0066,0.0000,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/26537-00_0bay0.jpg,0.0006,0.0010,0.0054,0.0000,0.0181,0.0004,0.9988,0.0048,0.0003,Religious,Religious
rawdata/art/types/train/Religious/26538-01_0bay1.jpg,0.0000,0.0000,0.0001,0.0000,0.0598,0.0000,0.9999,0.0763,0.0000,Religious,Religious
rawdata/art/types/train/Religious/26539-02_0bay2.jpg,0.0001,0.0001,0.0002,0.0001,0.9618,0.0000,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/26540-03_0bay3.jpg,0.0000,0.0000,0.0001,0.0000,0.0208,0.0000,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/26541-04_0bay4.jpg,0.0065,0.0002,0.0003,0.0001,0.0140,0.0000,0.9999,0.0001,0.0000,Religious,Religious
rawdata/art/types/train/Religious/26542-05_0bay5.jpg,0.0000,0.0002,0.0005,0.0000,0.4873,0.0000,1.0000,0.0002,0.0000,Religious,Religious
rawdata/art/types/train/Religious/26543-06_0bay6.jpg,0.0000,0.0001,0.0001,0.0001,0.9996,0.0000,0.9999,0.0026,0.0000,Religious,Religious
rawdata/art/types/train/Religious/26544-07_0bay7.jpg,0.0000,0.0001,0.0001,0.0000,0.8219,0.0000,1.0000,0.0042,0.0000,Religious,Religious
rawdata/art/types/train/Religious/26545-08_0bay8.jpg,0.0000,0.0000,0.0001,0.0000,0.1073,0.0000,1.0000,0.0481,0.0000,Religious,Religious
rawdata/art/types/train/Religious/26546-09_0bay9.jpg,0.0000,0.0001,0.0001,0.0000,0.0016,0.0000,1.0000,0.0003,0.0000,Religious,Religious
rawdata/art/types/train/Religious/26547-10_0baya.jpg,0.0101,0.0000,0.0002,0.0000,0.0042,0.0000,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/26553-01_2ce1f.jpg,0.0000,0.0000,0.0001,0.0000,0.0389,0.0000,1.0000,0.0444,0.0000,Religious,Religious
rawdata/art/types/train/Religious/26554-01_3ce1.jpg,0.0000,0.0001,0.0005,0.0001,1.0000,0.0000,0.9998,0.0199,0.0001,Religious,Mythological
rawdata/art/types/train/Religious/26558-02_3ce2.jpg,0.0001,0.0001,0.0004,0.0000,0.9949,0.0000,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/26562-03_2ce3f.jpg,0.0000,0.0000,0.0000,0.0000,0.0083,0.0000,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/26563-03_3ce3.jpg,0.0000,0.0002,0.0005,0.0000,0.0218,0.0000,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/26567-04_3ce4.jpg,0.0001,0.0002,0.0006,0.0005,0.6966,0.0000,1.0000,0.0001,0.0000,Religious,Religious
rawdata/art/types/train/Religious/26568-04_3ce4a.jpg,0.0035,0.0002,0.0004,0.0016,1.0000,0.0000,0.9991,0.0000,0.0001,Religious,Mythological
rawdata/art/types/train/Religious/26570-04_3ce4c.jpg,0.0000,0.0001,0.0002,0.0002,0.5136,0.0000,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/26580-05_2ce5f.jpg,0.0002,0.0001,0.0004,0.0000,0.0495,0.0000,1.0000,0.0001,0.0000,Religious,Religious
rawdata/art/types/train/Religious/26581-05_3ce5.jpg,0.0000,0.0001,0.0002,0.0000,0.9992,0.0000,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/26584-06_3ce6.jpg,0.0000,0.0000,0.0000,0.0001,0.9452,0.0000,0.9981,0.0011,0.0000,Religious,Religious
rawdata/art/types/train/Religious/26590-07_2ce7f.jpg,0.0000,0.0001,0.0002,0.0000,0.0305,0.0000,1.0000,0.0007,0.0000,Religious,Religious
rawdata/art/types/train/Religious/26591-07_3ce7.jpg,0.0002,0.0002,0.0003,0.0000,0.3221,0.0000,0.9999,0.0002,0.0000,Religious,Religious
rawdata/art/types/train/Religious/26593-08_3ce8.jpg,0.0000,0.0001,0.0005,0.0000,0.1321,0.0000,0.9999,0.0525,0.0001,Religious,Religious
rawdata/art/types/train/Religious/26598-09_2ce9f.jpg,0.0001,0.0001,0.0001,0.0000,0.0690,0.0000,1.0000,0.0004,0.0000,Religious,Religious
rawdata/art/types/train/Religious/26599-09_3ce9.jpg,0.0074,0.0003,0.0007,0.0000,0.1328,0.0001,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/26602-2ceil_vf.jpg,0.0137,0.0001,0.0008,0.0000,0.0013,0.0000,0.9998,0.0002,0.0000,Religious,Religious
rawdata/art/types/train/Religious/26603-01_4se.jpg,0.0000,0.0002,0.0005,0.0002,0.8767,0.0000,0.9999,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/26604-01_4sw.jpg,0.0012,0.0000,0.0001,0.0000,0.7427,0.0000,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/26608-01_5nw.jpg,0.0001,0.0004,0.0009,0.0001,0.7095,0.0005,0.9985,0.0006,0.0001,Religious,Religious
rawdata/art/types/train/Religious/26610-03_4se.jpg,0.0000,0.0000,0.0002,0.0000,0.1224,0.0000,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/26611-03_4sw.jpg,0.0000,0.0001,0.0001,0.0002,0.0947,0.0000,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/26612-03_5ne.jpg,0.0001,0.0003,0.0005,0.0003,0.0320,0.0000,1.0000,0.0000,0.0001,Religious,Religious
rawdata/art/types/train/Religious/26613-03_5nw.jpg,0.0001,0.0002,0.0010,0.0005,0.9980,0.0000,0.9989,0.0001,0.0002,Religious,Religious
rawdata/art/types/train/Religious/26614-05_4se.jpg,0.0000,0.0003,0.0004,0.0076,0.3729,0.0000,1.0000,0.0000,0.0001,Religious,Religious
rawdata/art/types/train/Religious/26615-05_4sw.jpg,0.0000,0.0000,0.0002,0.0000,0.0042,0.0000,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/26616-05_5ne.jpg,0.0000,0.0001,0.0002,0.0000,0.7290,0.0000,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/26617-05_5nw.jpg,0.0000,0.0004,0.0012,0.0001,0.9999,0.0002,0.9990,0.0005,0.0002,Religious,Mythological
rawdata/art/types/train/Religious/26618-07_4se.jpg,0.0000,0.0000,0.0001,0.0000,0.9964,0.0000,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/26620-07_5ne.jpg,0.0000,0.0002,0.0006,0.0000,0.1891,0.0000,1.0000,0.0316,0.0001,Religious,Religious
rawdata/art/types/train/Religious/26622-09_4se.jpg,0.0000,0.0000,0.0001,0.0006,0.0012,0.0000,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/26623-09_4sw.jpg,0.0001,0.0001,0.0005,0.0001,0.0159,0.0001,1.0000,0.0001,0.0000,Religious,Religious
rawdata/art/types/train/Religious/26624-09_5ne.jpg,0.0000,0.0000,0.0001,0.0000,0.9999,0.0000,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/26625-09_5nw.jpg,0.0016,0.0000,0.0001,0.0000,0.1425,0.0000,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/26626-3ceil_ho.jpg,0.0000,0.0000,0.0001,0.0000,0.0756,0.0000,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/26627-00_3pr1.jpg,0.0000,0.0001,0.0004,0.0000,0.0027,0.0000,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/26631-01_1pr2.jpg,0.0001,0.0001,0.0012,0.0000,0.0006,0.0001,1.0000,0.0003,0.0000,Religious,Religious
rawdata/art/types/train/Religious/26635-03_7pr3.jpg,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/26638-05_1pr4.jpg,0.0000,0.0000,0.0001,0.0000,0.0000,0.0058,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/26641-07_7pr5.jpg,0.0047,0.0001,0.0004,0.0000,0.9069,0.0000,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/26644-09_1pr6.jpg,0.0002,0.0000,0.0004,0.0000,0.0001,0.0001,1.0000,0.0001,0.0000,Religious,Religious
rawdata/art/types/train/Religious/26648-10_3pr7.jpg,0.0076,0.0001,0.0001,0.0000,0.0223,0.0000,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/26655-4lunette.jpg,0.0003,0.0000,0.0008,0.0000,0.0014,0.0000,1.0000,0.0035,0.0000,Religious,Religious
rawdata/art/types/train/Religious/26656-01_7si1.jpg,0.0003,0.0000,0.0003,0.0000,0.0152,0.0000,1.0000,0.0005,0.0000,Religious,Religious
rawdata/art/types/train/Religious/26659-03_1si2.jpg,0.0015,0.0001,0.0002,0.0000,0.1136,0.0000,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/26661-03_1si2b.jpg,0.0001,0.0005,0.0006,0.0195,0.0210,0.0001,0.9998,0.0000,0.0001,Religious,Religious
rawdata/art/types/train/Religious/26663-05_6si3.jpg,0.0000,0.0000,0.0001,0.0000,0.3721,0.0000,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/26665-07_1si4.jpg,0.0018,0.0002,0.0011,0.0000,0.0010,0.0000,1.0000,0.0001,0.0000,Religious,Religious
rawdata/art/types/train/Religious/26666-09_7si5.jpg,0.0000,0.0000,0.0001,0.0000,0.2766,0.0000,1.0000,0.0010,0.0000,Religious,Religious
rawdata/art/types/train/Religious/26668-4wall.jpg,0.0000,0.0000,0.0005,0.0000,0.0000,0.0000,1.0000,0.0001,0.0000,Religious,Religious
rawdata/art/types/train/Religious/26669-5outside.jpg,0.0000,0.0001,0.0009,0.9578,0.0000,0.0000,0.9929,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/26670-5outsidf.jpg,0.0000,0.0000,0.0002,0.8961,0.0000,0.0000,0.9997,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/26671-00_1pe1.jpg,0.0001,0.0002,0.0008,0.0000,0.0078,0.0000,1.0000,0.0001,0.0000,Religious,Religious
rawdata/art/types/train/Religious/26674-00_2bn1.jpg,0.0000,0.0000,0.0008,0.0000,0.0000,0.0012,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/26675-00_4pe2.jpg,0.0013,0.0001,0.0005,0.0000,0.1320,0.0000,1.0000,0.0048,0.0000,Religious,Religious
rawdata/art/types/train/Religious/26678-00_5bn2.jpg,0.0000,0.0000,0.0011,0.0000,0.0000,0.0001,1.0000,0.0007,0.0000,Religious,Religious
rawdata/art/types/train/Religious/26679-10_1pe3.jpg,0.0003,0.0001,0.0006,0.0000,0.5174,0.0000,0.9998,0.0065,0.0000,Religious,Religious
rawdata/art/types/train/Religious/26682-10_2bn3.jpg,0.0000,0.0001,0.0007,0.0000,0.0025,0.0000,1.0000,0.0126,0.0000,Religious,Religious
rawdata/art/types/train/Religious/26683-10_4pe4.jpg,0.0000,0.0001,0.0003,0.0000,0.9681,0.0000,1.0000,0.0003,0.0000,Religious,Religious
rawdata/art/types/train/Religious/26684-10_4pe41.jpg,0.0006,0.0001,0.0004,0.0000,0.8803,0.0000,1.0000,0.0002,0.0000,Religious,Religious
rawdata/art/types/train/Religious/26687-10_5bn4.jpg,0.0017,0.0000,0.0008,0.0000,0.0011,0.0017,0.9998,0.0001,0.0000,Religious,Religious
rawdata/art/types/train/Religious/26688-lu01ele.jpg,0.0000,0.0000,0.0002,0.0000,0.0055,0.0000,1.0000,0.0011,0.0000,Religious,Religious
rawdata/art/types/train/Religious/26697-lu03ach.jpg,0.0000,0.0000,0.0002,0.0000,0.0026,0.0000,1.0000,0.0012,0.0000,Religious,Religious
rawdata/art/types/train/Religious/26703-lu05zer.jpg,0.0244,0.0001,0.0007,0.0000,0.0237,0.0002,0.9999,0.0001,0.0000,Religious,Religious
rawdata/art/types/train/Religious/26706-lu06jos.jpg,0.0000,0.0000,0.0003,0.0000,0.0005,0.0000,1.0000,0.0011,0.0000,Religious,Religious
rawdata/art/types/train/Religious/26709-lu07hez.jpg,0.0000,0.0000,0.0006,0.0000,0.0000,0.0000,1.0000,0.0092,0.0000,Religious,Religious
rawdata/art/types/train/Religious/26713-lu08ozi.jpg,0.0000,0.0000,0.0004,0.0000,0.0000,0.0001,1.0000,0.0001,0.0000,Religious,Religious
rawdata/art/types/train/Religious/26716-lu09asa.jpg,0.0011,0.0000,0.0004,0.0000,0.0007,0.0001,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/26722-lu11ies.jpg,0.0000,0.0000,0.0002,0.0000,0.0002,0.0002,1.0000,0.0002,0.0000,Religious,Religious
rawdata/art/types/train/Religious/26725-lu12sal.jpg,0.0000,0.0000,0.0004,0.0000,0.0003,0.0001,1.0000,0.0016,0.0000,Religious,Religious
rawdata/art/types/train/Religious/26729-lu13naa.jpg,0.0002,0.0001,0.0011,0.0000,0.0000,0.0000,1.0000,0.0003,0.0000,Religious,Religious
rawdata/art/types/train/Religious/26732-lu14ami.jpg,0.0048,0.0001,0.0011,0.0000,0.0002,0.0022,0.9986,0.0009,0.0001,Religious,Religious
rawdata/art/types/train/Religious/26735-lu15pha.jpg,0.0000,0.0000,0.0005,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/26736-lu16abr.jpg,0.0000,0.0001,0.0006,0.0000,0.0027,0.0000,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/26737-lunettes.jpg,0.0000,0.0008,0.0023,0.0105,0.1624,0.0058,0.9915,0.0016,0.0002,Religious,Religious
rawdata/art/types/train/Religious/26739-02_2sp1.jpg,0.0270,0.0000,0.0001,0.0000,0.0000,0.0000,1.0000,0.0001,0.0000,Religious,Religious
rawdata/art/types/train/Religious/26740-02_4sp2f.jpg,0.0000,0.0000,0.0001,0.0000,0.0309,0.0000,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/26741-02_5sp2.jpg,0.2568,0.0000,0.0001,0.0000,0.0147,0.0000,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/26742-04_1sp3f.jpg,0.0000,0.0000,0.0001,0.0000,0.0023,0.0000,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/26744-04_4sp4f.jpg,0.0003,0.0000,0.0000,0.0000,0.0220,0.0000,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/26745-04_5sp4.jpg,0.0209,0.0000,0.0001,0.0000,0.0050,0.0000,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/26748-06_4sp6f.jpg,0.0000,0.0000,0.0002,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/26749-08_1sp7f.jpg,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/26750-08_2sp7.jpg,0.0000,0.0000,0.0001,0.0000,0.0314,0.0000,1.0000,0.0001,0.0000,Religious,Religious
rawdata/art/types/train/Religious/26752-08_4sp8f.jpg,0.0000,0.0003,0.0017,0.0006,0.0049,0.0005,0.9949,0.0020,0.0002,Religious,Religious
rawdata/art/types/train/Religious/26754-01_61mn.jpg,0.0011,0.0000,0.0002,0.0049,0.0004,0.0019,0.9961,0.0006,0.0000,Religious,Religious
rawdata/art/types/train/Religious/26755-01_61ms.jpg,0.0085,0.0001,0.0002,0.0010,0.0256,0.0000,0.9999,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/26757-03_62mn.jpg,0.0040,0.0000,0.0001,0.0000,0.0009,0.0000,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/26758-05_61ms.jpg,0.0001,0.0000,0.0001,0.0000,0.0001,0.0000,1.0000,0.0023,0.0000,Religious,Religious
rawdata/art/types/train/Religious/26759-05_62mn.jpg,0.0001,0.0000,0.0001,0.0000,0.2113,0.0032,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/26760-07_61ms.jpg,0.0021,0.0004,0.0008,0.0003,0.9868,0.0001,0.9986,0.0403,0.0002,Religious,Religious
rawdata/art/types/train/Religious/26761-07_62mn.jpg,0.0031,0.0001,0.0002,0.0008,0.0756,0.0139,0.9925,0.0021,0.0001,Religious,Religious
rawdata/art/types/train/Religious/26763-09_62mn.jpg,0.0016,0.0003,0.0005,0.0001,0.0067,0.0011,0.9996,0.0028,0.0001,Religious,Religious
rawdata/art/types/train/Religious/26764-00lastju.jpg,0.0000,0.0001,0.0002,0.0022,0.5281,0.0000,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/26765-0lastjud.jpg,0.0000,0.0001,0.0002,0.0047,0.4441,0.0001,0.9999,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/26766-1lastjud.jpg,0.0001,0.0001,0.0003,0.0005,0.9958,0.0000,0.9995,0.0000,0.0001,Religious,Religious
rawdata/art/types/train/Religious/26768-3lastjud.jpg,0.0000,0.0000,0.0000,0.0000,0.0887,0.0000,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/26997-crucifix.jpg,0.0002,0.0000,0.0000,0.0002,0.0000,0.0000,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/27006-s_elena.jpg,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/27008-s_elena2.jpg,0.0000,0.0000,0.0001,0.0000,0.0278,0.0011,1.0000,0.0001,0.0000,Religious,Religious
rawdata/art/types/train/Religious/27011-saints.jpg,0.0000,0.0000,0.0001,0.0000,0.0000,0.0018,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/27015-mystic_m.jpg,0.0000,0.0000,0.0000,0.0000,0.0562,0.0000,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/27052-h_altar.jpg,0.0000,0.0000,0.0009,0.0000,0.2838,0.0000,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/27100-magdalen.jpg,0.0000,0.0000,0.0002,0.0000,0.9999,0.0004,1.0000,0.0001,0.0000,Religious,Religious
rawdata/art/types/train/Religious/27119-god_fath.jpg,0.0000,0.0001,0.0001,0.0000,0.0342,0.0003,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/27120-mystic_m.jpg,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/27126-v_grace.jpg,0.0000,0.0000,0.0002,0.0000,0.0091,0.0022,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/27161-mildorf1.jpg,0.0000,0.0001,0.0001,0.0000,0.0001,0.0000,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/27162-mildorf2.jpg,0.0001,0.0000,0.0000,0.0034,0.0000,0.0000,1.0000,0.0000,0.0000,Religious,Religious
rawdata/art/types/train/Religious/27179-04angelu.jpg,0.9759,0.0001,0.0001,0.0004,0.0025,0.0000,0.9984,0.0000,0.0000,Religious,Religious
